name,url,description
Sales Interview Guide,https://www.shl.com/products/product-catalog/view/sales-interview-guide/,"Sales Interview Guide Description The SHL Sales Model is mapped to the SHL Universal Competency Model (UCF). The Sales Model Interview guide was developed to enable you to use the Sales Report more effectively, by helping you prepare and execute you interviews more effectively. Job levels Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages English International, Assessment length Approximate Completion Time in minutes = Untimed Test Type: P P"
Sales Profiler Cards,https://www.shl.com/products/product-catalog/view/sales-profiler-cards/,"Sales Profiler Cards Description The SHL Sales Model is mapped to the SHL Universal Competency Model (UCF). The Sales Model Profiler cards have been developed to enable you to use the Sales Report more effectively, by helping you to understand which competencies and motivators described in the report are most important to a specific sales role. Job levels Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages English International, Finnish, Assessment length Approximate Completion Time in minutes = Untimed Test Type: P"
Sales Transformation 1.0 - Individual Contributor,https://www.shl.com/products/product-catalog/view/sales-transformation-report-individual-contributor/,"Sales Transformation 1.0 - Individual Contributor Description This report draws insights from the OPQ. It provides an accurate and objective measure of a salesperson’s ability to sell well in a digital first environment. Insights included in this report include individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model. Job levels Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Test Type: P"
Sales Transformation 2.0 - Individual Contributor,https://www.shl.com/products/product-catalog/view/salestransformationreport2-0-individualcontributor/,"Sales Transformation 2.0 - Individual Contributor Description This report draws insights from the OPQ. It provides an accurate and objective measure of a salesperson’s ability to sell well in a digital first environment. Insights included in this report include individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model. Job levels Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Test Type: P"
Sales Transformation Report 1.0 - Sales Manager,https://www.shl.com/products/product-catalog/view/sales-transformation-report-sales-manager/,"Sales Transformation Report 1.0 - Sales Manager Description This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model. Job levels Director, Executive, Front Line Manager, Manager, Supervisor, Test Type: P"
Sales Transformation Report 2.0 - Sales Manager,https://www.shl.com/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,"Sales Transformation Report 2.0 - Sales Manager Description This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model. Job levels Director, Executive, Front Line Manager, Manager, Supervisor, Test Type: P"
Salesforce Development (New),https://www.shl.com/products/product-catalog/view/salesforce-development-new/,"Salesforce Development (New) Description Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 15 Test Type: K"
SAP ABAP (Advanced Level) (New),https://www.shl.com/products/product-catalog/view/sap-abap-advanced-level-new/,"SAP ABAP (Advanced Level) (New) Description Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 12 Test Type: K"
SAP ABAP (Intermediate Level) (New),https://www.shl.com/products/product-catalog/view/sap-abap-intermediate-level-new/,"SAP ABAP (Intermediate Level) (New) Description Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
SAP Basis (New),https://www.shl.com/products/product-catalog/view/sap-basis-new/,"SAP Basis (New) Description Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
SAP Business Objects WebI (New),https://www.shl.com/products/product-catalog/view/sap-business-objects-webi-new/,"SAP Business Objects WebI (New) Description Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
SAP BW (Business Warehouse) (New),https://www.shl.com/products/product-catalog/view/sap-bw-business-warehouse-new/,"SAP BW (Business Warehouse) (New) Description Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
SAP HCM (Human Capital Management) (New),https://www.shl.com/products/product-catalog/view/sap-hcm-human-capital-management-new/,"SAP HCM (Human Capital Management) (New) Description Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = TBC Test Type: K"
SAP Hybris (New),https://www.shl.com/products/product-catalog/view/sap-hybris-new/,"SAP Hybris (New) Description Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 20 Test Type: K"
SAP Materials Management (New),https://www.shl.com/products/product-catalog/view/sap-materials-management-new/,"SAP Materials Management (New) Description Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
SAP SD (Sales and Distribution) (New),https://www.shl.com/products/product-catalog/view/sap-sd-sales-and-distribution-new/,"SAP SD (Sales and Distribution) (New) Description Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 8 Test Type: K"
Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,"Search Engine Optimization (New) Description Multi-choice test that measures the knowledge on the concepts of need of SEO, SEO planning, SEO strategies, SEO software, tools and exchanging links. Job levels Graduate, Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 12 Test Type: K"
Selenium (New),https://www.shl.com/products/product-catalog/view/selenium-new/,"Selenium (New) Description Multi-choice test that measures the knowledge of Selenium IDE, Selenium RC, Selenium grid, web driver, test design considerations, user extensions, frameworks and object repository. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
Shell Scripting (New),https://www.shl.com/products/product-catalog/view/shell-scripting-new/,"Shell Scripting (New) Description Multi-choice test that measures the knowledge of Shell scripting to perform operations such as file manipulation, program execution and printing text. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
SHL Verify Interactive - Inductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,"SHL Verify Interactive - Inductive Reasoning Description Evaluates ability to identify specific patterns in data or situations and generalize that information to broader contexts. Job levels Professional Individual Contributor, Graduate, Manager, Mid-Professional, Languages Korean, Japanese, Thai, Portuguese (Brazil), Portuguese, Chinese Traditional, Indonesian, Russian, Romanian, Polish, Greek, Latin American Spanish, English International, Arabic, Hungarian, Czech, French (Canada), Slovak, Serbian, Turkish, Spanish, Danish, Estonian, Finnish, Latvian, Lithuanian, Norwegian, Swedish, French, German, Italian, Dutch, Chinese Simplified, English (USA), Assessment length Approximate Completion Time in minutes = 20 Test Type: A S"
SHL Verify Interactive – Deductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,"SHL Verify Interactive – Deductive Reasoning Description Measures the ability to draw logical conclusions based on information provided, identify strengths and weaknesses of arguments, and complete scenarios using incomplete information. Job levels Graduate, Manager, Mid-Professional, Professional Individual Contributor, Languages Chinese Traditional, Romanian, Turkish, Polish, Greek, Latin American Spanish, Portuguese (Brazil), Japanese, Hungarian, Czech, French (Canada), Slovak, Serbian, English International, English (USA), German, Italian, Indonesian, Korean, Russian, Arabic, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, French, Dutch, Chinese Simplified, Spanish, Portuguese, Assessment length Approximate Completion Time in minutes = 20 Test Type: A S"
SHL Verify Interactive – Numerical Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-reasoning/,"SHL Verify Interactive – Numerical Reasoning Description Assesses how the candidate comprehends numerical information in various formats. Job levels Graduate, Manager, Mid-Professional, Professional Individual Contributor, Languages French, German, Italian, Dutch, Chinese Simplified, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, English International, English (USA), Czech, Polish, Latin American Spanish, Spanish, Thai, Japanese, Korean, Portuguese, Portuguese (Brazil), Chinese Traditional, Hungarian, Indonesian, Russian, Romanian, Turkish, French (Canada), Greek, Slovak, Serbian, Arabic, Assessment length Approximate Completion Time in minutes = 20 Test Type: A S"
SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,"SHL Verify Interactive G+ Description SHL Verify Interactive G+ (SVIG+) is a test of general cognitive ability that also generates accurate assessments of three specific abilities: Deductive Reasoning, Inductive Reasoning, and Numerical Reasoning. The candidate will see questions measuring all three abilities. Candidates will receive a score on each of the specific abilities as well as a general ability score. This test is appropriate for all job levels, however it is most relevant for positions that require cognitive ability across a range of specific skills.
Completion time is 36 minutes for the test itself, plus 10 minutes for instructions and practice. Job levels Graduate, Manager, Mid-Professional, Professional Individual Contributor, Languages English (USA), Chinese Traditional, Korean, Serbian, Slovak, Spanish, English International, Danish, Swedish, Norwegian, Finnish, Latvian, Lithuanian, Estonian, Portuguese, Hungarian, Thai, Czech, Polish, Turkish, Portuguese (Brazil), Romanian, Latin American Spanish, Italian, French (Canada), Chinese Simplified, Dutch, German, French, Russian, Indonesian, Greek, Japanese, Assessment length Approximate Completion Time in minutes = 36 Test Type: A"
SHL Verify Interactive Numerical Calculation,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,"SHL Verify Interactive Numerical Calculation Description The Verify Interactive Numerical Calculation test measures a candidate’s ability to work with numbers and use appropriate mathematics in different situations. The Numerical Ability test requires candidates to understand order of operations, perform numerical calculations, and identify errors in calculations. The Numerical Calculation test, though it is adaptive, is ideal for entry-level jobs that require completing simple numerical calculations quickly and accurately. Job levels Entry-Level, Languages English (USA), English International, Assessment length Approximate Completion Time in minutes = 10 Test Type: A"
Siebel Development (New),https://www.shl.com/products/product-catalog/view/siebel-development-new/,"Siebel Development (New) Description Multi-choice test that measures the knowledge of Siebel basics, architecture server administration, access control, Siebel client and web applications, Siebel models, data mapping, workflow and deployment. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 8 Test Type: K"
Smart Interview Live,https://www.shl.com/products/product-catalog/view/smart-interview-live/,"Smart Interview Live Description SHL Live Video Interview is a real-time video interview tool. It allows recruiters and line managers to remotely engage with candidates and reach hiring decisions faster.
Delight shortlisted candidates with a face2face digital interview that goes way beyond a conference call. Interact with whiteboards, instant file-sharing, draw from an expertly-curated question bank and provide a remote end-to-end interview experience that increases your chance of conversion. Language Availability The Candidate and Assessor interface is available in US English, Japanese, Simplified Chinese, Castilian Spanish, Portuguese, Brazilian Portuguese, French, Canadian French, Italian, Dutch, Latin American Spanish, Romanian, Indonesian, German, Arabic, Greek.
The Admin interface is available in US English and Simplified Chinese (CN server). Job levels Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Languages English (USA), Assessment length Approximate Completion Time in minutes = Variable Test Type: P"
Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,
Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,"Smart Interview On Demand Description Smart Interview On Demand is a recorded (asynchronous) video interview tool, that introduces you to each person behind the resume with a short-recorded video of them explaining why they would be an awesome addition to your team. A streamlined, minimum bias screening to ensure you shortlist top talent faster and find those hidden gems you may have otherwise missed.
Availability The administrator and evaluator interface is available in US English and Simplified Chinese only, as are the standard question banks.  However, custom questions can be added or recorded in any language.

The participant interface is available in: Arabic, Brazilian Portuguese, Bulgarian, Canadian French, Chinese, Croatian, Czech, Danish, Dutch, Dutch (Belgium), Estonian, Finnish, French, German, Greek, Hindi, Hungarian, Italian, Indonesian, Japanese, Korean, Latvian, Lithuanian, Malaysian, Mexican Spanish, Norwegian, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Slovenian, Spanish, Swedish, Taiwanese Chinese, Thai, Turkish, UK English, Ukrainian, US English, Vietnamese. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor, Languages English (USA), Chinese Simplified, Assessment length Approximate Completion Time in minutes = Variable Test Type: P"
Social Media (New),https://www.shl.com/products/product-catalog/view/social-media-new/,
Software Business Analysis,https://www.shl.com/products/product-catalog/view/software-business-analysis/,"Software Business Analysis Description The Software Business Analysis test measures ability to acquire and understand business requirements for an IT project, develop technical assets in support of that project, and execute such a project in an optimal strategic manner. Designed for senior-level technical professionals, this test covers the following topics: Business Process, Diagramming and Modeling, Documentation, Joint Application Development, Methodologies and Tools, Project Development, Requirements Gathering, System Design, and User Interface. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 30 Test Type: K"
SonarQube (New),https://www.shl.com/products/product-catalog/view/sonarqube-new/,"SonarQube (New) Description Multi-choice test that measures the knowledge of SonarQube, integration tests, Sonar symbols, wildcards, quality cover and Sonar architecture. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = TBC Test Type: K"
Spelling (U.S.) (New),https://www.shl.com/products/product-catalog/view/spelling-u-s-new/,"Spelling (U.S.) (New) Description Multi-choice test that measures the knowledge of correct spellings in English and the ability to identify spelling errors in sentences. Job levels Entry-Level, Languages English (USA), Assessment length Approximate Completion Time in minutes = 0 Test Type: K"
Split Screen Typing Test - Form 1,https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,"Split Screen Typing Test - Form 1 Description This test measures speed and accuracy in typing text presented on the computer screen. In this assessment, the text original is displayed directly above the area in which the test taker must enter the response. The test taker will not need a printed original for the evaluation. This test calculates a score based on the total number of keystrokes, time taken, and number of errors made when typing six passages. This Split Screen Typing Test uses the following method to determine the Net Words Per Minute score: Net Words Per Minute = ((Gross Words Per Minute * Time Taken) - Total Errors) / Time Taken. Job levels Entry-Level, Languages English (USA), English (Australia), English International, Assessment length Approximate Completion Time in minutes = 6 Test Type: A K"
Spring (New),https://www.shl.com/products/product-catalog/view/spring-new/,"Spring (New) Description Multi-choice test that measures the knowledge of Spring core, AOP, IOC container and transactions. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,"SQL (New) Description Multi-choice test that measures the knowledge of SQL queries, data manipulation and transaction processing. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,"SQL Server (New) Description Multi-choice test that measures the knowledge of basic SQL queries, creating and altering tables, filtering, grouping, aggregation in SQL and querying multiple tables. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 11 Test Type: K"
SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,"SQL Server Analysis Services (SSAS) (New) Description Multi-choice test that measures the knowledge of SSAS database, querying multidimensional analysis solutions, cube hierarchies, measures, dimensions, power BI, DAX, MDX, tabular model data access and security. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 15 Test Type: K"
SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,"SQL Server Integration Services (SSIS) (New) Description Multi-choice test that measures the knowledge of SSIS architecture, components, control flow, data flow, transformation, SQL server tasks, SSIS administration, debugging, logging, security deployment, performance, package scheduling, execution and configuration. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,"SQL Server Reporting Services (SSRS) (New) Description Multi-choice test that measures the knowledge of SSRS architecture, report creation, formatting, calculations, creating matrix reports and charts, grouping, sorting, report parameters, report management and security. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
Statistical Analysis System (New),https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,"Statistical Analysis System (New) Description Multi-choice test that measures the ability to use the SAS software for statistical analysis. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 11 Test Type: K"
Struts (New),https://www.shl.com/products/product-catalog/view/struts-new/,"Struts (New) Description Multi-choice test that measures the knowledge of Struts framework, configuration, validations, actions and interceptors. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 5 Test Type: K"
SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,"SVAR - Spoken English (AUS) Description An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages English (USA), Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken English (Indian Accent)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,"SVAR - Spoken English (Indian Accent)  (New) Description An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages English (USA), Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken English (U.K.),https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,"SVAR - Spoken English (U.K.) Description An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages English International, Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken English (US)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,"SVAR - Spoken English (US)  (New) Description An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages English (USA), Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken French (Canadian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,"SVAR - Spoken French (Canadian) (New) Description Test automatisé de français parlé qui évalue l'aisance, la prononciation, l'écoute active, le vocabulaire, la grammaire, et la compréhension du français parlé. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages French (Canada), Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken French (European) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,"SVAR - Spoken French (European) (New) Description Test automatisé de français parlé qui évalue l'aisance, la prononciation, l'écoute active, le vocabulaire, la grammaire, et la compréhension du français parlé. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages French, Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken Spanish (Castilian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,"SVAR - Spoken Spanish (Castilian) (New) Description Test automatizado de español oral que mide la fluidez, la pronunciación, la escucha activa, el vocabulario, la gramática y la comprensión oral del español. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages Spanish, Assessment length Approximate Completion Time in minutes = - Test Type: S"
SVAR - Spoken Spanish (North American) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,"SVAR - Spoken Spanish (North American) (New) Description Test automatizado de español oral que mide la fluidez, la pronunciación, la escucha activa, el vocabulario, la gramática y la comprensión oral del español. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility.
Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/ Job levels Entry-Level, Languages Latin American Spanish, Assessment length Approximate Completion Time in minutes = - Test Type: S"
Swing (New),https://www.shl.com/products/product-catalog/view/swing-new/,"Swing (New) Description Multi-choice test that measures the knowledge of components, containers, layouts and event handling in Swing. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 4 Test Type: K"
Tableau (New),https://www.shl.com/products/product-catalog/view/tableau-new/,"Tableau (New) Description Multi-choice test that measures the knowledge of how to use Tableau to prepare tables, create visualizations, perform calculations, apply filters and carry out forecasting. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 8 Test Type: K"
Telecommunications Engineering (New),https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,"Telecommunications Engineering (New) Description Multi-choice test that measures the knowledge of analog communication, digital communication, electromagnetism and microwave engineering. Job levels Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 7 Test Type: K"
Teradata Development (New),https://www.shl.com/products/product-catalog/view/teradata-development-new/,"Teradata Development (New) Description Multi-choice test that measures the knowledge on Teradata concepts of RDBMS components, performance availability features, utilities, workload management, basic extensions, logical expressions, subqueries, SQL optimization, physical database design, table partitioning, query analysis and indexes. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
Time Management (U.S.),https://www.shl.com/products/product-catalog/view/time-management-u-s/,"Time Management (U.S.) Description This is an adaptive test that measures the candidate's knowledge of how to use time wisely in the workplace. It is designed for the average business worker and covers the following topics: Action Plans, Controlling, Decision Making, Organizing, Planning, Scheduling, Time Usage, and Time Wasters. Job levels Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 15 to 35 Test Type: K"
Training Development,https://www.shl.com/products/product-catalog/view/training-development/,"Training Development Description The Training Development test measures knowledge of developing and delivering training programs. Designed for experienced trainers, this test covers the following topics: Analysis Methods, Audience Analysis, Design Materials, Design Strategy, Developing Instructional Materials, General Knowledge, Media, Project Management Plan, Purpose of Training, Training Delivery, and Writing Instructional Objectives. Job levels Front Line Manager, Manager, Languages English (USA), Assessment length Approximate Completion Time in minutes = 15 to 35 Test Type: K"
Typing (New),https://www.shl.com/products/product-catalog/view/typing-new/,"Typing (New) Description Typing based test that evaluates typing speed and accuracy. Job levels Entry-Level, Languages English (USA), Assessment length Approximate Completion Time in minutes = 2 Test Type: S"
UiPath RPA Development (New),https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,"UiPath RPA Development (New) Description Multi-choice test that measures the knowledge on UiPath architecture, workflows recording, UI interaction, automation, and orchestrator. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 8 Test Type: K"
Universal Competency Framework Interview Guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,"Universal Competency Framework Interview Guide Description The UCF Interview Guide provides a structured way of gathering information about each candidate and their competency potential across the 20 UCF Dimensions.

NOTE: Simplified Chinese Guide is available from local office; Portuguese Guide is available from Distributor Job levels Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages English International, Swedish, German, Finnish, Test Type: C P"
Universal Competency Framework Job profiling guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,"Universal Competency Framework Job profiling guide Description The SHL Universal Competency Framework establishes a common language for competencies that underpins SHL’s products and services. It is a single underlying construct framework that provides a rational, consistent and practical basis for the purpose of understanding people’s behaviours at work and the likelihood of being able to succeed in a given role and in a given environment Job levels Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages English International, Portuguese, Assessment length Approximate Completion Time in minutes = Untimed Test Type: C P"
Universal Competency Framework Profiler Cards (44),https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,"Universal Competency Framework Profiler Cards (44) Description The UCF sets out the key behaviours that drive performance using a standard, proven hierarchy that can be applied to virtually any job at any level, in any organisation around the world. Job levels Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, Languages Portuguese (Brazil), Latin American Spanish, French, Chinese Simplified, Icelandic, Lithuanian, Danish, Dutch, English International, Finnish, German, Italian, Norwegian, Portuguese, Spanish, English (USA), Swedish, Assessment length Approximate Completion Time in minutes = Untimed Test Type: C P"
UNIX (New),https://www.shl.com/products/product-catalog/view/unix-new/,"UNIX (New) Description Multi-choice test that measures the knowledge on the concepts of UNIX commands, file system, file handling, regular expression, awk programming and shell programming. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 9 Test Type: K"
VB.NET (New),https://www.shl.com/products/product-catalog/view/vb-net-new/,"VB.NET (New) Description Multi-choice test that measures the knowledge on the concepts of VB.NET assemblies, OOPs concepts, ADO.NET, multithreading, exception handling and GUI. Job levels Mid-Professional, Professional Individual Contributor, Languages English (USA), Assessment length Approximate Completion Time in minutes = 10 Test Type: K"
